"numbers_id","release_date","production_budget","domestic_gross_revenue","worldwide_gross_revenue","year","imdb_id","production_budget_infAdj","domestic_gross_revenue_infAdj","worldwide_gross_revenue_infAdj","profit","profit_infAdj","roi","kim_id","mpaa","sex","violence","language","type","metacritic_rating","tmdb_rating","rt_rating","fa_rating","genres","genre_Action","genre_Adult","genre_Adventure","genre_Animation","genre_Biography","genre_Comedy","genre_Crime","genre_Documentary","genre_Drama","genre_Family","genre_Fantasy","genre_Film.Noir","genre_History","genre_Horror","genre_Music","genre_Musical","genre_Mystery","genre_News","genre_Romance","genre_Sci.Fi","genre_Sport","genre_Thriller","genre_War","genre_Western","genre_.N","genre__NULL","metacritic_rating_Zscore","tmdb_rating_Zscore","rt_rating_Zscore","fa_rating_Zscore","mean_Zscore","metacritic_rating_Norm","tmdb_rating_Norm","rt_rating_Norm","fa_rating_Norm","mean_Norm_score","tmdb_rating_x10","fa_rating_x10","years_since_first","release_season"
667,"2006-12-22",8e+07,59908565,100378271,2006,"tt0343737",119878433.888963,89771811.8591894,150414874.049524,20378271,30536440.1605609,0.2547283875,1984,"R",7,7,5,"Movie",61,6.3,56,6.4,"Drama,History,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.38325123084761,-0.129862644081514,0.0973354308009292,0.862739846989079,0.303365966139026,64.9233252125152,44.8337549829209,44.3556527590848,80.585974065783,58.674676755076,63,64,69,"holiday"
668,"2002-03-08",8e+07,56684819,98983590,2002,"tt0268695",132222289.282048,93687456.6964818,163597960.889446,18983590,31375671.6073975,0.237294875,5002,"PG-13",3,6,2,"Movie",42,6.2,NA,5.1,"Action,Adventure,Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.710283936452964,-0.250793306195034,NA,-0.353701520813454,NA,23.8764039547039,40.0986958552712,NA,36.1781291371701,NA,62,51,65,"early_year"
669,"1998-10-02",8e+07,55485043,71485043,1998,"tt0120889",145864417.74264,101166168.632754,130339052.181282,-8514957,-15525365.5613577,-0.1064369625,5387,"PG-13",2,3,5,"Movie",44,7.2,52,6.4,"Drama,Fantasy,Romance",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.595174971473956,0.958513314940176,-0.0484340643552596,0.862739846989079,0.29441103152501,27.5863259290629,83.1098009689373,40.8226783310902,80.585974065783,58.0261948237183,72,64,61,"fall"
670,"1998-12-25",8e+07,50632037,50632037,1998,"tt0120751",145864417.74264,92317657.45161,92317657.45161,-29367963,-53546760.2910299,-0.3670995375,3292,"PG",1,5,1,"Movie",51,6.2,54,4.6,"Action,Adventure,Family",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192293594047429,-0.250793306195034,0.0244506832228348,-0.821563585352889,-0.310049950593129,42.3756117987949,40.0986958552712,42.6985195154778,20.5662660681221,36.4347733094165,62,46,61,"holiday"
671,"2019-09-19",8e+07,50188370,135406280,2019,"tt2935510",93230947.607904,58488866.1749513,157800697.455765,55406280,64569749.8478607,0.6925785,23,"PG-13",1,6,5,"Movie",80,6.1,83,5.8,"Adventure,Drama,Mystery",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.47678639814818,-0.371723968308556,1.0812795231052,0.301305369541756,0.621911830621647,93.0133548115599,35.504918881705,69.1705921938089,61.8409176616095,64.8824458871708,61,58,82,"fall"
672,"2005-10-28",8e+07,45575336,141475336,2005,"tt0386140",123942312.797799,70608906.8797099,219184754.346071,61475336,95242441.5482724,0.7684417,2892,"PG",3,6,1,"Movie",47,6.1,27,5.1,"Action,Adventure,Romance",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.422511524005444,-0.371723968308556,-0.95949340908144,-0.353701520813454,-0.526857605552223,33.6325845508441,35.504918881705,19.0444145356662,36.1781291371701,31.0900117763464,61,51,68,"fall"
673,"2000-11-10",8e+07,39442871,58270391,2000,"tt0185431",140559769.355053,69301010.630764,102380908.98986,-21729609,-38178860.3651936,-0.2716201125,2972,"PG-13",5,5,5,"Movie",38,5.9,21,5.4,"Comedy,Fantasy",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.94050186641098,-0.613585292535597,-1.17814765181572,-0.0729842820897918,-0.701304773213023,17.3480096371976,26.9744702406015,13.9804845222073,47.0909312613008,26.3484739153268,59,54,63,"fall"
674,"2009-09-25",8e+07,38577772,119668350,2009,"tt0986263",108734198.559122,52434039.0077066,162650526.626781,39668350,53916328.0676592,0.495854375,4829,"PG-13",4,7,4,"Movie",45,6.1,37,5.6,"Action,Sci-Fi,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.537620488984452,-0.371723968308556,-0.595069671190968,0.114160543725982,-0.347563396189499,29.5419541043141,35.504918881705,27.3048452220727,54.5444735542711,36.7240479405907,61,56,72,"fall"
675,"2001-06-08",8e+07,38311134,98341932,2001,"tt0251075",135964180.06873,65111774.0226657,167137251.884435,18341932,31173071.8157051,0.22927415,1538,"PG-13",4,5,5,"Movie",40,6,43,4.8,"Comedy,Sci-Fi",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.825392901431972,-0.492654630422077,-0.376415428456684,-0.634418759537115,-0.582220429961962,20.4574281848927,31.112832004005,32.7977792732167,26.2903785017479,27.6646044909656,60,48,64,"summer"
676,"2005-08-26",8e+07,37899638,105299638,2005,"tt0355295",123942312.797799,58717109.8489918,163138508.381137,25299638,39196195.5833385,0.316245475,729,"PG-13",3,7,4,"Movie",51,5.8,38,5.4,"Action,Adventure,Comedy",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192293594047429,-0.734515954649119,-0.558627297401921,-0.0729842820897918,-0.389605282047065,42.3756117987949,23.1317169974659,28.221736204576,47.0909312613008,35.2049990655344,58,54,68,"summer"
677,"1996-12-13",8e+07,37771017,101371017,1996,"tt0116996",153651480.11977,72544658.3459873,194697585.041204,21371017,41046104.9214345,0.2671377125,3178,"PG-13",3,7,3,"Movie",52,6.4,56,5.7,"Comedy,Sci-Fi",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.134739111557925,-0.00893198196799186,0.0973354308009292,0.207732956633869,0.0403493234772204,44.6409074295045,49.6436702125411,44.3556527590848,58.2281258354906,49.2170890591552,64,57,59,"holiday"
678,"2006-04-14",8e+07,37384046,99010667,2006,"tt0405469",119878433.888963,56019261.0864119,148365546.228271,19010667,28487112.3393074,0.2376333375,5455,"G",2,3,1,"Movie",47,5.5,19,4.9,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.422511524005444,-1.09730794098968,-1.25103239939382,-0.540846346629227,-0.827924552754543,33.6325845508441,13.6253400358173,12.1130551816958,29.4306747375543,22.2004136264779,55,49,69,"early_year"
679,"2013-12-20",8e+07,36076121,123368842,2013,"tt1762399",101966692.973559,45982034.4210494,157243910.433968,43368842,55277217.4604096,0.542110525,5309,"PG",1,4,2,"Movie",37,6.1,23,4.6,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.998056348900484,-0.371723968308556,-1.10526290423763,-0.821563585352889,-0.824151701699889,15.9126017651965,35.504918881705,15.8395020188425,20.5662660681221,21.9558221834665,61,46,76,"holiday"
680,"2000-12-22",8e+07,34566746,66554547,2000,"tt0146309",140559769.355053,60733673.0639339,116936147.198126,-13445453,-23623622.1569276,-0.1680681625,4952,"PG-13",2,4,5,"Movie",67,7,83,6.5,"Drama,History,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.728578125784634,0.716651990713134,1.0812795231052,0.956312259896965,0.870705474874984,76.6870118502098,76.3205571999798,69.1705921938089,83.0542751108515,76.3081090887125,70,65,63,"holiday"
681,"1996-12-06",8e+07,32908290,158908290,1996,"tt0116040",153651480.11977,63205093.3338827,305206174.52252,78908290,151554694.40275,0.986353625,1170,"PG-13",1,7,5,"Movie",47,6.1,26,4.8,"Action,Adventure,Drama",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.422511524005444,-0.371723968308556,-0.995935782870487,-0.634418759537115,-0.6061475086804,33.6325845508441,35.504918881705,18.1779946164199,26.2903785017479,28.4014691376792,61,48,59,"holiday"
682,"2015-10-21",8e+07,27367660,130818912,2015,"tt1618442",98897265.9994222,33832334.3850218,161720409.222738,50818912,62823143.2233154,0.6352364,2859,"PG-13",2,7,3,"Movie",34,5.9,18,4.6,"Action,Adventure,Fantasy",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.170719796369,-0.613585292535597,-1.28747477318286,-0.821563585352889,-0.973335861860086,12.085571262526,26.9744702406015,11.1961641991925,20.5662660681221,17.7056179426105,59,46,78,"fall"
683,"2014-02-21",8e+07,23169033,108469033,2014,"tt1921064",100499401.708613,29105924.4333388,136263411.505147,28469033,35764009.7965344,0.3558629125,3926,"PG-13",2,7,2,"Movie",39,5.5,27,4.2,"Action,Adventure,Drama",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.882947383921476,-1.09730794098968,-0.95949340908144,-1.19585323698444,-1.03390049274426,18.8632350246945,13.6253400358173,19.0444145356662,11.5876918276094,15.7801703559468,55,42,77,"early_year"
684,"2000-05-12",8e+07,21471685,29725663,2000,"tt0185183",140559769.355053,37725688.6408045,52227904.1900755,-50274337,-88331865.1649778,-0.6284292125,391,"PG-13",2,6,3,"Movie",9,3.2,3,2.5,"Action,Adventure,Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.60958185860659,-3.87871316960067,-1.83411038001857,-2.78658425641852,-2.77724741616109,0.453264771195549,0.00525052417845246,0.832772543741588,0.266333842913293,0.389405420507221,32,25,63,"summer"
685,"2003-11-14",8e+07,20950820,54540662,2003,"tt0318155",130152858.826704,34085113.972046,88732788.520012,-25459338,-41420070.3066916,-0.318241725,3012,"PG",2,3,2,"Movie",64,6.4,57,4.3,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555914678316122,-0.00893198196799186,0.133777804589976,-1.10228082407655,-0.105380080784611,71.086540830049,49.6436702125411,45.1884253028264,13.5169801680776,44.8589041283735,64,43,66,"holiday"
687,"2003-11-26",8e+07,19480739,26703184,2003,"tt0300556",130152858.826704,31693423.4113358,43443696.7171936,-53296816,-86709162.10951,-0.6662102,5001,"PG-13",2,5,5,"Movie",28,5.7,13,4.8,"Action,Adventure,Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.51604669130602,-0.855446616762639,-1.4696866421281,-0.634418759537115,-1.11889967743347,6.47537732305498,19.6151972843896,6.92294751009421,26.2903785017479,14.8259751548217,57,48,66,"holiday"
689,"1998-11-25",8e+07,18319860,69131860,1998,"tt0120595",145864417.74264,33402696.4003335,126048481.329571,-10868140,-19815936.4130687,-0.13585175,315,"G",1,5,1,"Movie",68,5.6,65,4.6,"Adventure,Comedy,Drama",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786132608274138,-0.976377278876161,0.425316794902354,-0.821563585352889,-0.14662286526314,78.4105098768521,16.4438768387445,52.0104306864065,20.5662660681221,41.8577708675313,56,46,61,"holiday"
690,"1997-12-25",8e+07,17650704,20841123,1997,"tt0119925",149277645.117818,32935694.0973956,38888922.0381348,-59158877,-110388723.079683,-0.7394859625,3939,"R",5,7,5,"Movie",29,6.2,8,4.6,"Action,Adventure,Drama",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.45849220881651,-0.250793306195034,-1.65189851107334,-0.821563585352889,-1.04568690285944,7.23524605585414,40.0986958552712,3.12079407806191,20.5662660681221,17.7552505143273,62,46,60,"holiday"
691,"2000-11-10",8e+07,17480890,33463969,2000,"tt0199753",140559769.355053,30713873.3315132,58796097.0543082,-46536031,-81763672.3007451,-0.5817003875,4110,"PG-13",3,5,5,"Movie",34,5.7,14,4.9,"Action,Sci-Fi,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-1.170719796369,-0.855446616762639,-1.43324426833905,-0.540846346629227,-1.00006425702498,12.085571262526,19.6151972843896,7.82301480484522,29.4306747375543,17.2386145223288,57,49,63,"fall"
693,"2007-08-17",8e+07,15074191,40147042,2007,"tt0427392",116127515.14963,21881604.2965115,58277202.8508479,-39852958,-57850312.2987821,-0.498161975,2530,"PG-13",3,6,4,"Movie",45,6,20,5.2,"Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.537620488984452,-0.492654630422077,-1.21459002560477,-0.260129107905566,-0.626248563229216,29.5419541043141,31.112832004005,12.9542395693136,39.7382092862117,28.3368087409611,60,52,70,"summer"
694,"2022-10-06",8e+07,14947969,29400826,2022,"tt10304142",86400000,16143806.52,31752892.08,-50599174,-54647107.92,-0.632489675,166,"R",3,6,5,"Movie",48,6.1,32,5.3,"Comedy,Drama,History",0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.364957041515941,-0.371723968308556,-0.777281540136204,-0.166556694997679,-0.420129811239595,35.7571736794354,35.504918881705,23.3008075370121,43.3859435007751,34.4872108997319,61,53,85,"fall"
695,"2005-09-02",8e+07,1900451,6300451,2005,"tt0318081",123942312.797799,2944328.65373612,9761155.85761507,-73699549,-114181156.940184,-0.9212443625,4630,"PG-13",5,7,4,"Movie",24,4.8,6,3.7,"Action,Adventure,Horror",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.74626462126403,-1.94382257578433,-1.72478325865143,-1.66371530152387,-1.76964643930592,4.03824902248957,2.5958425183239,2.0693135935397,4.80846684747123,3.3779679954561,48,37,68,"fall"
696,"2019-11-01",8e+07,0,6628721,2019,"tt6141246",93230947.607904,0,7725024.25323016,-73371279,-85505923.3546738,-0.9171409875,43,"PG-13",1,4,1,"Movie",60,6.8,72,6,"Action,Adventure,Drama",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325696748358106,0.474790666486092,0.680413411425684,0.48845019535753,0.492337755406853,62.7673097678389,68.2531906874986,58.5043741588156,68.7384502489278,64.5658312157702,68,60,82,"fall"
697,"1994-06-15",79300000,421785283,986193783,1994,"tt0110357",160673774.175396,854600672.272981,1998177518.06963,906893783,1837503743.89423,11.4362393820933,2952,"G",0,3,0,"Movie",88,8.3,93,7.9,"Adventure,Animation,Drama",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93722225806422,2.28875059818891,1.44570326099568,2.26632604060738,1.98450053946405,97.3640909712122,98.8953076342369,80.4088156123822,98.8284285910942,93.8741607022314,83,79,57,"summer"
698,"2012-02-02",7.9e+07,103860290,318146162,2012,"tt1397514",102776435.974135,135118866.397976,413897831.002655,239146162,311121395.02852,3.02716660759494,2663,"PG",2,5,4,"Movie",41,6.1,45,4.3,"Action,Adventure,Comedy",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.767838418942468,-0.371723968308556,-0.30353068087859,-1.10228082407655,-0.636343473051541,22.1291593283382,35.504918881705,34.656796769852,13.5169801680776,26.4519637869932,61,43,75,"early_year"
699,"2011-11-11",7.9e+07,74158157,150519217,2011,"tt0810913",106024171.350918,99526039.8080537,202008547.52929,71519217,95984376.1783728,0.905306544303797,2581,"PG",4,4,3,"Movie",23,4.3,3,3,"Comedy",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.80381910375354,-2.54847588635193,-1.83411038001857,-2.31872219187908,-2.12628189050078,3.562983500405,0.540973832181476,0.832772543741588,1.02050522214093,1.48930877461725,43,30,74,"fall"
700,"2001-12-21",7.8e+07,170708996,317668058,2001,"tt0268978",132565075.567012,290128858.393702,539893462.999948,239668058,407328387.432936,3.07266741025641,414,"PG-13",4,5,4,"Movie",72,7.9,74,7.5,"Biography,Drama",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01635053823215,1.80502794973482,0.753298159003779,1.89203638897584,1.36667825898665,84.5268754848353,96.4464845766326,60.3045087483176,97.0756933698857,84.5883905449178,79,75,64,"holiday"
701,"2013-09-26",7.8e+07,119793567,274392649,2013,"tt1985966",99417525.6492196,152686923.331205,349736387.434805,196392649,250318861.785586,2.51785447435897,956,"PG",1,3,2,"Movie",59,6.4,71,5.6,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268142265868602,-0.00893198196799186,0.643971037636637,0.114160543725982,0.254335466315807,60.5705093406584,49.6436702125411,57.5706594885599,54.5444735542711,55.5823281490076,64,56,76,"fall"
702,"2002-10-04",7.8e+07,92955420,206455420,2002,"tt0289765",128916732.049997,153634730.419679,341225103.338585,128455420,212308371.288588,1.64686435897436,4104,"R",6,7,5,"Movie",60,7,69,NA,"Crime,Drama,Thriller",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.325696748358106,0.716651990713134,0.571086290058543,NA,NA,62.7673097678389,76.3205571999798,55.7537012113055,NA,NA,70,NA,65,"fall"
703,"2004-03-05",7.8e+07,67286731,108086731,2004,"tt0317648",124082367.61126,107039703.734641,171944326.792839,30086731,47861959.1815783,0.38572732051282,2202,"PG-13",3,6,2,"Movie",54,6.8,46,6.1,"Action,Adventure,Biography",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196301465789171,0.474790666486092,-0.267088307089543,0.582022608265417,0.192523705270762,49.2169207485485,68.2531906874986,35.3970390309556,71.9724273713081,56.2098944595777,68,61,67,"early_year"
704,"2003-07-11",7.8e+07,66465204,179265204,2003,"tt0311429",126899037.356036,108132953.913751,291648484.859403,101265204,164749447.503367,1.29827184615385,2872,"PG-13",3,5,5,"Movie",30,6,17,4.9,"Action,Adventure,Fantasy",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.40093772632701,-0.492654630422077,-1.32391714697191,-0.540846346629227,-0.939588962587557,8.06163479895733,31.112832004005,10.3633916554509,29.4306747375543,19.7421332989919,60,49,66,"summer"
705,"2004-08-20",7.8e+07,41814863,43957541,2004,"tt0204313",124082367.61126,66519066.6971858,69927637.9698597,-34042459,-54154729.6414008,-0.436441782051282,1549,"R",5,10,5,"Movie",30,5.4,10,4.5,"Horror,Mystery,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-1.40093772632701,-1.2182386031032,-1.57901376349524,-0.915135998260776,-1.27833152279656,8.06163479895733,11.1566656979846,4.4414535666218,18.0060119413128,10.4164415012191,54,45,67,"summer"
709,"2018-07-18",7.7e+07,102084362,190376181,2018,"tt3766354",91924315.8771792,121870586.215692,227275327.243312,113376181,135351011.366133,1.47241793506494,1503,"R",1,8,7,"Movie",50,6.7,52,5.8,"Action,Crime,Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.249848076536933,0.353860004372571,-0.0484340643552596,0.301305369541756,0.0892208082555336,40.13524193918,63.82780989876,40.8226783310902,61.8409176616095,51.6566619576599,67,58,81,"summer"
710,"2013-06-26",7.6e+07,368065385,975216835,2013,"tt1690953",96868358.3248806,469130126.33112,1242995444.96363,899216835,1146127086.63875,11.8318004605263,1237,"PG",3,3,2,"Movie",62,6.9,75,6.6,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440805713337114,0.595721328599613,0.789740532792826,1.04988467280485,0.719038061883601,67.0323171499072,72.4319296357409,61.313930013459,85.3114430356403,71.5224049586868,69,66,76,"summer"
712,"2006-12-25",7.6e+07,35552383,69845011,2006,"tt0206634",113884512.194515,53274549.9382574,104661381.670468,-6154989,-9223130.52404743,-0.0809866973684211,885,"R",6,8,10,"Movie",84,7.6,92,7.1,"Action,Drama,Sci-Fi",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.7070043281062,1.44223596339426,1.40926088720663,1.51774673734429,1.51906197901284,95.608937603005,92.5382090844582,79.1806864064603,93.5460871536098,90.2184800618833,76,71,69,"holiday"
713,"2000-06-30",7.6e+07,26000610,35129610,2000,"tt0131704",133531780.887301,45682996.8086337,61722623.4891622,-40870390,-71809157.3981385,-0.537768289473684,38,"PG",2,4,2,"Movie",36,4.1,43,3.2,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.05561083138999,-2.79033721057898,-0.376415428456684,-2.13157736606331,-1.58848520912224,14.5573025166968,0.263265853895495,32.7977792732167,1.6520803040613,12.3176069869676,41,32,63,"summer"
714,"2016-05-08",7.5e+07,368384330,885302500,2016,"tt2709768",92605060.8014965,454856710.372914,1093113224.53622,810302500,1000508163.73473,10.8040333333333,4369,"PG",1,3,2,"Movie",61,6.3,72,5.7,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38325123084761,-0.129862644081514,0.680413411425684,0.207732956633869,0.285383738706413,64.9233252125152,44.8337549829209,58.5043741588156,58.2281258354906,56.6223950474356,63,57,79,"summer"
715,"1996-07-02",7.5e+07,306169255,817400878,1996,"tt0116629",144048262.612284,588041989.973965,1569935684.44874,742400878,1425887421.83646,9.89867837333333,2455,"PG-13",2,7,5,"Movie",59,6.9,67,5.3,"Action,Adventure,Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.268142265868602,0.595721328599613,0.498201542480448,-0.166556694997679,0.298877110487746,60.5705093406584,72.4319296357409,53.8694481830417,43.3859435007751,57.564457665054,69,53,59,"summer"
716,"2018-11-07",7.5e+07,270834950,512777932,2018,"tt2709692",89536671.3089408,323328798.628312,612165722.026165,437777932,522629050.717224,5.83703909333333,2040,"PG",1,2,1,"Movie",51,6.8,59,5.4,"Animation,Comedy,Family",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192293594047429,0.474790666486092,0.206662552168071,-0.0729842820897918,0.104043835629235,42.3756117987949,68.2531906874986,46.6773216689098,47.0909312613008,51.099263854126,68,54,81,"fall"
717,"2016-11-24",7.5e+07,270329045,631064182,2016,"tt3470600",92605060.8014965,333784501.981807,779196492.583422,556064182,686591431.781926,7.41418909333333,4509,"PG",1,2,1,"Movie",59,7.1,71,6.4,"Animation,Comedy,Family",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268142265868602,0.837582652826655,0.643971037636637,0.862739846989079,0.653108950830243,60.5705093406584,79.8867430568596,57.5706594885599,80.585974065783,69.6534714879652,71,64,79,"holiday"
718,"2017-06-14",7.5e+07,264624300,1032809657,2017,"tt3469046",91452756.0749521,322674954.125399,1259377195.11301,957809657,1167924439.03806,12.7707954266667,1238,"PG",2,3,1,"Movie",49,6.4,59,5.6,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.307402559026437,-0.00893198196799186,0.206662552168071,0.114160543725982,0.00112213872490598,37.9268490303904,49.6436702125411,46.6773216689098,54.5444735542711,47.1980786165281,64,56,80,"summer"
719,"1997-05-22",7.5e+07,229086679,618638999,1997,"tt0119567",139947792.297954,427468999.612268,1154362161.85955,543638999,1014414369.5616,7.24851998666667,3035,"PG-13",0,7,3,"Movie",59,6.5,54,5.7,"Action,Adventure,Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.268142265868602,0.111998680145529,0.0244506832228348,0.207732956633869,0.153081146467709,60.5705093406584,54.4587773460634,42.6985195154778,58.2281258354906,53.9889830094225,65,57,60,"summer"
721,"2005-05-27",7.5e+07,193595521,556559566,2005,"tt0351283",116195918.247937,299933457.750436,862265997.74724,481559566,746070079.499304,6.42079421333333,3086,"PG",1,4,2,"Movie",57,6.9,55,6.2,"Adventure,Animation,Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153033300889595,0.595721328599613,0.060893057011882,0.675595021173304,0.371310676918599,56.0813992864804,72.4319296357409,43.5565275908479,75.0351098264455,61.7762415848787,69,62,68,"summer"
722,"2010-06-25",7.5e+07,162001186,272222420,2010,"tt1375670",102306614.963044,220983906.128779,371335390.763306,197222420,269028775.800262,2.62963226666667,2048,"PG-13",6,4,4,"Movie",30,6.3,11,4.9,"Comedy",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.40093772632701,-0.129862644081514,-1.5425713897062,-0.540846346629227,-0.903554526685987,8.06163479895733,44.8337549829209,5.26581426648721,29.4306747375543,21.8979696964799,63,49,73,"summer"
